2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 5, 4808 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 0, 3654 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 5, 8903 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 1, 7493 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 1, 3192 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 0, 3182 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 2, 3422 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 2, 10428 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 2, 4787 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 2, 6225 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 3, 11091 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 2, 4082 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 6, 9530 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 2, 4968 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 2, 6455 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 3, 5137 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 2, 8473 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 3, 3376 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 1, 3702 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 1, 4881 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 6, 8349 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 9, 10593 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 0, 5293 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-3_res.mat, 3, 6311 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 3, 7782 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 2, 3635 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 5, 5643 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 3, 10378 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 0, 8313 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 5, 8588 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 3, 4373 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 4, 7821 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 4, 5068 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 2, 16266 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 2, 8131 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 7, 9697 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 3, 9259 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 5, 7492 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 4, 4526 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 1, 3354 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 4, 6941 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 2, 10096 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 3, 7134 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 2, 9857 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 1, 6222 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 2, 5876 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 7, 9270 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 5, 10489 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 2, 4826 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 7, 8080 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 0, 8763 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 4, 8708 
2610, 2018-11-21_HDProject_Stain2_Slides1&2_63x-Region 008_-4_res.mat, 5, 13764 
