2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 6, 12219, 1.196511e+04, 3.229343e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 8067, 1.245310e+04, 2.848110e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 17622, 5.501148e+03, 6.167895e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 12531, 1.101659e+04, 6.242654e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 6, 9312, 9.193421e+03, 7.597363e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 4202, 9.320786e+03, 7.920931e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 14599, 4.478666e+03, 8.150008e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 4427, 7.320346e+03, 8.721667e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 3307, 5.373542e+03, 9.658307e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 5042, 1.220191e+04, 3.789232e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 3353, 5.222719e+03, 8.470711e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 6, 8487, 1.073402e+04, 5.162437e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 7758, 1.242507e+04, 7.290250e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 8459, 1.016232e+04, 9.477897e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 6558, 1.245959e+04, 2.844281e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 3297, 1.111363e+04, 3.531452e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 16954, 5.502040e+03, 6.165919e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 11854, 1.101663e+04, 6.240244e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 9470, 9.195899e+03, 7.596217e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 3654, 7.323564e+03, 8.721021e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 8903, 1.016229e+04, 9.477624e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 10428, 1.139785e+04, 5.136895e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 4082, 8.719961e+03, 8.175585e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 6, 9530, 1.223632e+04, 8.703657e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 8473, 1.242787e+04, 7.290419e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 3376, 9.313661e+03, 7.916679e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 6, 8349, 1.073687e+04, 5.160010e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 5293, 8.751789e+03, 8.577403e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 6311, 5.188420e+03, 9.502009e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 3635, 1.246435e+04, 2.823261e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 5643, 1.111906e+04, 3.528961e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 8588, 1.068070e+04, 5.028725e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 16266, 5.502877e+03, 6.163694e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 9259, 9.197531e+03, 7.593411e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 7492, 9.333268e+03, 7.915149e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 7134, 5.188133e+03, 9.500671e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 9857, 1.223978e+04, 9.596352e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 7, 9270, 9.498591e+03, 3.314482e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 10489, 1.198872e+04, 4.686741e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 7, 8080, 1.244199e+04, 5.979000e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 8763, 1.243066e+04, 7.289468e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 8708, 1.224030e+04, 8.701644e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 13764, 1.112832e+04, 1.000761e+04 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 6087, 1.111938e+04, 3.530410e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 10607, 1.117933e+04, 4.809657e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 9662, 9.198472e+03, 7.593447e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 3020, 8.693789e+03, 8.056641e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 6729, 5.186549e+03, 9.501046e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 9854, 1.224022e+04, 9.596341e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 9373, 9.498294e+03, 3.303294e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 10135, 1.199164e+04, 4.682161e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 13852, 1.101424e+04, 6.233017e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 7664, 1.244331e+04, 5.972984e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 8639, 1.243213e+04, 7.288894e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 6790, 9.338433e+03, 7.914164e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 8137, 1.224033e+04, 8.699234e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 12035, 1.105301e+04, 7.906774e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 3782, 1.109326e+04, 8.047850e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 3286, 5.379511e+03, 8.777616e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 7, 8192, 1.015891e+04, 9.476525e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 7294, 9.535747e+03, 8.563174e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 6411, 1.242521e+04, 7.285353e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 26071, 6.417477e+03, 9.233441e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 11703, 1.222947e+04, 8.708109e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 8, 6910, 5.186290e+03, 9.504045e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 12070, 1.068706e+04, 3.541910e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 7, 13583, 4.989512e+03, 8.327027e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 8362, 7.995389e+03, 3.871283e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 10944, 9.548337e+03, 7.484379e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 9958, 8.068734e+03, 9.918521e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 12138, 1.068538e+04, 3.539789e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 6357, 9.912765e+03, 5.908998e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 3684, 8.591456e+03, 7.714132e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 12621, 4.987680e+03, 8.326898e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 3058, 9.473145e+03, 9.784673e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 9500, 1.094154e+04, 9.644209e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 7579, 1.042640e+04, 3.009810e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 7, 11252, 9.546368e+03, 7.486034e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 10242, 8.065718e+03, 9.918920e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 6362, 1.215624e+04, 8.652924e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 11, 11103, 1.213290e+04, 9.952380e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 6983, 9.916777e+03, 5.907008e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 12100, 4.987360e+03, 8.327231e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 7, 9433, 1.094111e+04, 9.644444e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 8339, 1.041835e+04, 3.009474e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 10590, 1.068662e+04, 3.540271e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 10875, 9.544637e+03, 7.487105e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 6888, 7.991795e+03, 3.337079e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 6135, 1.215384e+04, 8.652918e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 10924, 1.212726e+04, 9.954076e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 5507, 1.023714e+04, 5.003573e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 7333, 9.916625e+03, 5.906964e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 5331, 5.904424e+03, 9.106252e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 8985, 1.094053e+04, 9.645108e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 8709, 1.041432e+04, 3.010144e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 10556, 1.068659e+04, 3.538442e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 11000, 9.542053e+03, 7.487500e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 3601, 1.186968e+04, 9.953637e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 5376, 1.049566e+04, 2.704287e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 5905, 1.215376e+04, 8.653608e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 10645, 7.994089e+03, 3.879165e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 12408, 1.068588e+04, 3.534205e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 6108, 1.023567e+04, 5.004869e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 7924, 1.037242e+04, 5.263645e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 9371, 5.471931e+03, 5.567443e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 8008, 1.093923e+04, 9.646715e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 9049, 1.041272e+04, 3.009188e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 10680, 9.537927e+03, 7.487794e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 6300, 9.781093e+03, 8.566120e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 3841, 1.186910e+04, 9.953031e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 6247, 1.215390e+04, 8.654285e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 11990, 7.990093e+03, 3.879157e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 6703, 1.023440e+04, 5.005478e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 8473, 1.037105e+04, 5.262891e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 12834, 4.985548e+03, 8.327627e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 7171, 9.779448e+03, 8.564285e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 5759, 5.901824e+03, 9.108253e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 10998, 9.535237e+03, 7.487769e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 9007, 1.224838e+04, 1.025524e+04 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 4356, 1.186821e+04, 9.952267e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 10186, 1.211637e+04, 9.953974e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 13412, 4.982418e+03, 8.325932e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 12258, 7.989372e+03, 3.876321e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 4111, 1.186826e+04, 9.952115e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 10706, 1.211572e+04, 9.954532e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 16519, 8.866223e+03, 8.072473e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 22322, 8.868138e+03, 8.072595e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 18037, 8.871067e+03, 8.077912e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 10522, 9.105296e+03, 6.306492e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 5757, 9.323870e+03, 7.924369e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 7607, 9.267228e+03, 8.496924e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 3583, 9.521758e+03, 8.583767e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 7270, 5.101981e+03, 8.760838e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 7, 3830, 5.377961e+03, 8.776446e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 9408, 5.186235e+03, 9.503102e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 4536, 1.099637e+04, 9.876418e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 9006, 1.222536e+04, 9.600650e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 11452, 1.105098e+04, 7.911609e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 27168, 6.415952e+03, 9.233926e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 3147, 6.415509e+03, 9.677402e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 4785, 4.758890e+03, 5.730817e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 10727, 9.103124e+03, 6.307812e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 4754, 9.049618e+03, 8.113697e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 8325, 5.099852e+03, 8.764232e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 4700, 5.376542e+03, 8.775633e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 5860, 9.537101e+03, 8.572400e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 8707, 1.222186e+04, 9.602178e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 27981, 6.415680e+03, 9.234917e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 5676, 4.756949e+03, 5.731801e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 6, 10802, 9.100679e+03, 6.309963e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 7370, 9.049083e+03, 8.114706e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 8969, 5.100235e+03, 8.767341e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 5630, 5.375675e+03, 8.775082e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 27906, 6.416568e+03, 9.235846e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 3999, 9.540924e+03, 8.577176e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 6576, 4.755704e+03, 5.731168e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 10737, 9.100078e+03, 6.310893e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 8049, 9.048565e+03, 8.115384e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 5885, 5.375652e+03, 8.774660e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 8421, 5.095872e+03, 8.771173e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 7201, 1.221167e+04, 9.604440e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 0, 21771, 6.413500e+03, 9.241127e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 7115, 4.753402e+03, 5.731134e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 9743, 9.100196e+03, 6.310968e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 7764, 9.049038e+03, 8.115656e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 8348, 5.093649e+03, 8.773813e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 6059, 5.376233e+03, 8.773203e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 7, 9545, 6.426633e+03, 1.014165e+04 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 7471, 4.751139e+03, 5.729889e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 6, 6652, 9.046520e+03, 8.117558e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 5884, 5.376204e+03, 8.772250e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 8975, 6.425406e+03, 1.014211e+04 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 5, 10328, 6.656467e+03, 3.044991e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 5166, 5.375276e+03, 8.771521e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 8803, 6.423817e+03, 1.014069e+04 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 10564, 6.655475e+03, 3.043301e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 1, 3865, 5.376253e+03, 8.771752e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 4, 10832, 6.652770e+03, 3.040776e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 3, 9509, 7.994166e+03, 3.870712e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice1, 2, 7666, 9.310965e+03, 7.967334e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 2, 11671, 6.290412e+03, 3.644177e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 3, 8339, 9.677943e+03, 4.571804e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 4, 4924, 1.065407e+04, 6.848469e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 4, 7600, 8.178526e+03, 8.053130e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 2, 4860, 8.860705e+03, 8.296244e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 5, 5044, 1.242163e+04, 8.240736e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 3, 8347, 1.085681e+04, 9.025343e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 4, 6575, 4.920306e+03, 9.720952e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 6, 7856, 1.295197e+04, 1.017499e+04 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 4, 10533, 6.290467e+03, 3.646549e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 3, 7465, 6.633165e+03, 3.491669e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 1, 7040, 5.367205e+03, 4.205322e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 2, 8508, 9.679601e+03, 4.569938e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 1, 6604, 8.182685e+03, 8.051723e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 1, 5949, 4.922751e+03, 9.719929e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 3, 9739, 6.291025e+03, 3.649821e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 2, 5692, 6.490063e+03, 3.673824e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 1, 5628, 6.648804e+03, 3.486593e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 2, 6495, 7.157837e+03, 6.345159e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 3, 5539, 4.924771e+03, 9.719563e+03 
2610, 2018-11-21_hdproject_stain2_slides1&2_63x-2610_slice2, 1, 6715, 9.071849e+03, 8.820519e+03 
